"runId";"test name";"dim";"algo";"running time (s)";"comparsions count"
"32";"square";"1000";"NSGA2";"0,021799";"999000"
"32";"parallel fronts";"1000";"my";"0,001543";"33405"
"32";"parallel fronts";"1000";"ENLU";"0,001817";"75049"
"32";"parallel fronts";"1000";"NSGA2";"0,017976";"999000"
"32";"circle fronts";"1000";"my";"0,004801";"111183"
"32";"circle fronts";"1000";"ENLU";"0,058886";"498256"
"32";"circle fronts";"1000";"NSGA2";"0,022971";"999000"
"32";"stripe";"1000";"my";"0,006483";"89079"
"32";"stripe";"1000";"ENLU";"0,038131";"251520"
"32";"stripe";"1000";"NSGA2";"0,022795";"999000"
"32";"diag";"1000";"my";"0,000359";"16973"
"32";"diag";"1000";"ENLU";"0,000351";"999"
"32";"diag";"1000";"NSGA2";"0,017868";"999000"
"33";"square";"1000";"my";"0,002508";"60364"
"33";"square";"1000";"ENLU";"0,014113";"212143"
"33";"square";"1000";"NSGA2";"0,022091";"999000"
"33";"parallel fronts";"1000";"my";"0,001712";"33305"
"33";"parallel fronts";"1000";"ENLU";"0,002058";"75669"
"33";"parallel fronts";"1000";"NSGA2";"0,018285";"999000"
"33";"circle fronts";"1000";"my";"0,004543";"112362"
"33";"circle fronts";"1000";"ENLU";"0,061289";"457839"
"33";"circle fronts";"1000";"NSGA2";"0,022935";"999000"
"33";"stripe";"1000";"my";"0,003251";"81937"
"33";"stripe";"1000";"ENLU";"0,035694";"232473"
"33";"stripe";"1000";"NSGA2";"0,022327";"999000"
"33";"diag";"1000";"my";"0,000536";"16973"
"33";"diag";"1000";"ENLU";"0,000527";"999"
"33";"diag";"1000";"NSGA2";"0,017499";"999000"
"34";"square";"1000";"my";"0,002476";"56993"
"34";"square";"1000";"ENLU";"0,017406";"201250"
"34";"square";"1000";"NSGA2";"0,022507";"999000"
"34";"parallel fronts";"1000";"my";"0,001498";"34325"
"34";"parallel fronts";"1000";"ENLU";"0,002279";"74805"
"34";"parallel fronts";"1000";"NSGA2";"0,018147";"999000"
"34";"circle fronts";"1000";"my";"0,004628";"106830"
"34";"circle fronts";"1000";"ENLU";"0,057796";"490743"
"34";"circle fronts";"1000";"NSGA2";"0,022629";"999000"
"34";"stripe";"1000";"my";"0,003782";"94709"
"34";"stripe";"1000";"ENLU";"0,040694";"260367"
"34";"stripe";"1000";"NSGA2";"0,022182";"999000"
"34";"diag";"1000";"my";"0,000344";"16973"
"34";"diag";"1000";"ENLU";"0,00044";"999"
"34";"diag";"1000";"NSGA2";"0,018522";"999000"
"35";"square";"1000";"my";"0,0024";"55036"
"35";"square";"1000";"ENLU";"0,01035";"166405"
"35";"square";"1000";"NSGA2";"0,02201";"999000"
"35";"parallel fronts";"1000";"my";"0,001138";"34067"
"35";"parallel fronts";"1000";"ENLU";"0,001995";"71531"
"35";"parallel fronts";"1000";"NSGA2";"0,01795";"999000"
"35";"circle fronts";"1000";"my";"0,005287";"100033"
"35";"circle fronts";"1000";"ENLU";"0,058672";"476633"
"35";"circle fronts";"1000";"NSGA2";"0,022834";"999000"
"35";"stripe";"1000";"my";"0,004998";"99440"
"35";"stripe";"1000";"ENLU";"0,041595";"260788"
"35";"stripe";"1000";"NSGA2";"0,021533";"999000"
"35";"diag";"1000";"my";"0,000354";"16973"
"35";"diag";"1000";"ENLU";"0,000364";"999"
"35";"diag";"1000";"NSGA2";"0,017002";"999000"
"36";"square";"1000";"my";"0,001996";"53261"
"36";"square";"1000";"ENLU";"0,0108";"167042"
"36";"square";"1000";"NSGA2";"0,02169";"999000"
"36";"parallel fronts";"1000";"my";"0,001198";"35284"
"36";"parallel fronts";"1000";"ENLU";"0,00172";"70511"
"36";"parallel fronts";"1000";"NSGA2";"0,018319";"999000"
"36";"circle fronts";"1000";"my";"0,00388";"106415"
"36";"circle fronts";"1000";"ENLU";"0,057144";"467225"
"36";"circle fronts";"1000";"NSGA2";"0,022808";"999000"
"36";"stripe";"1000";"my";"0,004359";"93826"
"36";"stripe";"1000";"ENLU";"0,038762";"252624"
"36";"stripe";"1000";"NSGA2";"0,022466";"999000"
"36";"diag";"1000";"my";"0,000443";"16973"
"36";"diag";"1000";"ENLU";"0,000354";"999"
"36";"diag";"1000";"NSGA2";"0,017542";"999000"
"37";"square";"1000";"my";"0,003394";"58471"
"37";"square";"1000";"ENLU";"0,015808";"243943"
"37";"square";"1000";"NSGA2";"0,022004";"999000"
"37";"parallel fronts";"1000";"my";"0,001491";"36286"
"37";"parallel fronts";"1000";"ENLU";"0,001749";"74012"
"37";"parallel fronts";"1000";"NSGA2";"0,017669";"999000"
"37";"circle fronts";"1000";"my";"0,003752";"100976"
"37";"circle fronts";"1000";"ENLU";"0,052518";"441661"
"37";"circle fronts";"1000";"NSGA2";"0,022759";"999000"
"37";"stripe";"1000";"my";"0,004097";"87132"
"37";"stripe";"1000";"ENLU";"0,037182";"240962"
"37";"stripe";"1000";"NSGA2";"0,021776";"999000"
"37";"diag";"1000";"my";"0,000419";"16973"
"37";"diag";"1000";"ENLU";"0,000379";"999"
"37";"diag";"1000";"NSGA2";"0,017005";"999000"
"38";"square";"1000";"my";"0,002229";"55343"
"38";"square";"1000";"ENLU";"0,010935";"171841"
"38";"square";"1000";"NSGA2";"0,021578";"999000"
"38";"parallel fronts";"1000";"my";"0,000931";"34469"
"38";"parallel fronts";"1000";"ENLU";"0,002012";"77630"
"38";"parallel fronts";"1000";"NSGA2";"0,017613";"999000"
"38";"circle fronts";"1000";"my";"0,004082";"110454"
"38";"circle fronts";"1000";"ENLU";"0,058825";"486514"
"38";"circle fronts";"1000";"NSGA2";"0,022555";"999000"
"38";"stripe";"1000";"my";"0,003639";"82567"
"38";"stripe";"1000";"ENLU";"0,034017";"233383"
"38";"stripe";"1000";"NSGA2";"0,02193";"999000"
"38";"diag";"1000";"my";"0,000344";"16973"
"38";"diag";"1000";"ENLU";"0,000401";"999"
"38";"diag";"1000";"NSGA2";"0,017065";"999000"
"39";"square";"1000";"my";"0,002167";"57006"
"39";"square";"1000";"ENLU";"0,011472";"185186"
"39";"square";"1000";"NSGA2";"0,024456";"999000"
"39";"parallel fronts";"1000";"my";"0,000933";"33652"
"39";"parallel fronts";"1000";"ENLU";"0,001724";"72634"
"39";"parallel fronts";"1000";"NSGA2";"0,019844";"999000"
"39";"circle fronts";"1000";"my";"0,007316";"113697"
"39";"circle fronts";"1000";"ENLU";"0,085527";"467712"
"39";"circle fronts";"1000";"NSGA2";"0,027693";"999000"
"39";"stripe";"1000";"my";"0,003742";"91015"
"39";"stripe";"1000";"ENLU";"0,038463";"246079"
"39";"stripe";"1000";"NSGA2";"0,022214";"999000"
"39";"diag";"1000";"my";"0,000675";"16973"
"39";"diag";"1000";"ENLU";"0,000406";"999"
"39";"diag";"1000";"NSGA2";"0,019502";"999000"
"40";"square";"1000";"my";"0,003232";"55218"
"40";"square";"1000";"ENLU";"0,016378";"190525"
"40";"square";"1000";"NSGA2";"0,02836";"999000"
"40";"parallel fronts";"1000";"my";"0,001101";"33675"
"40";"parallel fronts";"1000";"ENLU";"0,002118";"73114"
"40";"parallel fronts";"1000";"NSGA2";"0,024087";"999000"
"40";"circle fronts";"1000";"my";"0,004252";"102261"
"40";"circle fronts";"1000";"ENLU";"0,063995";"428649"
"40";"circle fronts";"1000";"NSGA2";"0,024783";"999000"
"40";"stripe";"1000";"my";"0,003718";"83697"
"40";"stripe";"1000";"ENLU";"0,040671";"237693"
"40";"stripe";"1000";"NSGA2";"0,023954";"999000"
"40";"diag";"1000";"my";"0,000356";"16973"
"40";"diag";"1000";"ENLU";"0,000399";"999"
"40";"diag";"1000";"NSGA2";"0,017404";"999000"
"41";"square";"1000";"my";"0,002276";"57621"
"41";"square";"1000";"ENLU";"0,014935";"243510"
"41";"square";"1000";"NSGA2";"0,021634";"999000"
"41";"parallel fronts";"1000";"my";"0,001111";"34256"
"41";"parallel fronts";"1000";"ENLU";"0,001871";"75031"
"41";"parallel fronts";"1000";"NSGA2";"0,020059";"999000"
"41";"circle fronts";"1000";"my";"0,004074";"103442"
"41";"circle fronts";"1000";"ENLU";"0,056602";"454291"
"41";"circle fronts";"1000";"NSGA2";"0,023049";"999000"
"41";"stripe";"1000";"my";"0,003514";"80529"
"41";"stripe";"1000";"ENLU";"0,035394";"232320"
"41";"stripe";"1000";"NSGA2";"0,022189";"999000"
"41";"diag";"1000";"my";"0,000344";"16973"
"41";"diag";"1000";"ENLU";"0,000354";"999"
"41";"diag";"1000";"NSGA2";"0,017629";"999000"
"42";"square";"1000";"my";"0,002829";"56266"
"42";"square";"1000";"ENLU";"0,01688";"250952"
"42";"square";"1000";"NSGA2";"0,021896";"999000"
"42";"parallel fronts";"1000";"my";"0,001383";"34184"
"42";"parallel fronts";"1000";"ENLU";"0,002451";"77527"
"42";"parallel fronts";"1000";"NSGA2";"0,018622";"999000"
"42";"circle fronts";"1000";"my";"0,004917";"114086"
"42";"circle fronts";"1000";"ENLU";"0,057253";"449375"
"42";"circle fronts";"1000";"NSGA2";"0,022368";"999000"
"42";"stripe";"1000";"my";"0,004885";"92143"
"42";"stripe";"1000";"ENLU";"0,039376";"247052"
"42";"stripe";"1000";"NSGA2";"0,021845";"999000"
"42";"diag";"1000";"my";"0,000569";"16973"
"42";"diag";"1000";"ENLU";"0,000352";"999"
"42";"diag";"1000";"NSGA2";"0,018054";"999000"
"43";"square";"1000";"my";"0,002399";"57746"
"43";"square";"1000";"ENLU";"0,011001";"190913"
"43";"square";"1000";"NSGA2";"0,022011";"999000"
"43";"parallel fronts";"1000";"my";"0,000989";"36480"
"43";"parallel fronts";"1000";"ENLU";"0,001783";"74283"
"43";"parallel fronts";"1000";"NSGA2";"0,024581";"999000"
"43";"circle fronts";"1000";"my";"0,004411";"105314"
"43";"circle fronts";"1000";"ENLU";"0,057406";"436776"
"43";"circle fronts";"1000";"NSGA2";"0,022489";"999000"
"43";"stripe";"1000";"my";"0,003727";"87810"
"43";"stripe";"1000";"ENLU";"0,037365";"240561"
"43";"stripe";"1000";"NSGA2";"0,021815";"999000"
"43";"diag";"1000";"my";"0,000576";"16973"
"43";"diag";"1000";"ENLU";"0,000352";"999"
"43";"diag";"1000";"NSGA2";"0,017255";"999000"
"44";"square";"1000";"my";"0,001862";"54732"
"44";"square";"1000";"ENLU";"0,012656";"178757"
"44";"square";"1000";"NSGA2";"0,022182";"999000"
"44";"parallel fronts";"1000";"my";"0,001057";"35195"
"44";"parallel fronts";"1000";"ENLU";"0,002329";"68072"
"44";"parallel fronts";"1000";"NSGA2";"0,021811";"999000"
"44";"circle fronts";"1000";"my";"0,004063";"95622"
"44";"circle fronts";"1000";"ENLU";"0,061917";"424665"
"44";"circle fronts";"1000";"NSGA2";"0,024716";"999000"
"44";"stripe";"1000";"my";"0,005487";"83206"
"44";"stripe";"1000";"ENLU";"0,035484";"239580"
"44";"stripe";"1000";"NSGA2";"0,022168";"999000"
"44";"diag";"1000";"my";"0,000396";"16973"
"44";"diag";"1000";"ENLU";"0,000363";"999"
"44";"diag";"1000";"NSGA2";"0,018659";"999000"
"45";"square";"1000";"my";"0,002294";"56378"
"45";"square";"1000";"ENLU";"0,011074";"186814"
"45";"square";"1000";"NSGA2";"0,022521";"999000"
"45";"parallel fronts";"1000";"my";"0,001608";"34199"
"45";"parallel fronts";"1000";"ENLU";"0,001829";"77557"
"45";"parallel fronts";"1000";"NSGA2";"0,01951";"999000"
"45";"circle fronts";"1000";"my";"0,00418";"104931"
"45";"circle fronts";"1000";"ENLU";"0,054398";"447097"
"45";"circle fronts";"1000";"NSGA2";"0,022179";"999000"
"45";"stripe";"1000";"my";"0,003899";"95161"
"45";"stripe";"1000";"ENLU";"0,041773";"263124"
"45";"stripe";"1000";"NSGA2";"0,02524";"999000"
"45";"diag";"1000";"my";"0,000344";"16973"
"45";"diag";"1000";"ENLU";"0,000356";"999"
"45";"diag";"1000";"NSGA2";"0,017448";"999000"
"46";"square";"1000";"my";"0,002323";"57601"
"46";"square";"1000";"ENLU";"0,013365";"202180"
"46";"square";"1000";"NSGA2";"0,023943";"999000"
"46";"parallel fronts";"1000";"my";"0,001673";"34474"
"46";"parallel fronts";"1000";"ENLU";"0,001694";"72009"
"46";"parallel fronts";"1000";"NSGA2";"0,019376";"999000"
"46";"circle fronts";"1000";"my";"0,004484";"113799"
"46";"circle fronts";"1000";"ENLU";"0,064089";"468165"
"46";"circle fronts";"1000";"NSGA2";"0,02228";"999000"
"46";"stripe";"1000";"my";"0,0038";"85886"
"46";"stripe";"1000";"ENLU";"0,036056";"236076"
"46";"stripe";"1000";"NSGA2";"0,022213";"999000"
"46";"diag";"1000";"my";"0,000356";"16973"
"46";"diag";"1000";"ENLU";"0,0004";"999"
"46";"diag";"1000";"NSGA2";"0,020503";"999000"
"47";"square";"1000";"my";"0,002218";"57316"
"47";"square";"1000";"ENLU";"0,01239";"201239"
"47";"square";"1000";"NSGA2";"0,025702";"999000"
"47";"parallel fronts";"1000";"my";"0,001683";"33989"
"47";"parallel fronts";"1000";"ENLU";"0,001912";"70693"
"47";"parallel fronts";"1000";"NSGA2";"0,021459";"999000"
"47";"circle fronts";"1000";"my";"0,006451";"104414"
"47";"circle fronts";"1000";"ENLU";"0,080171";"417871"
"47";"circle fronts";"1000";"NSGA2";"0,02822";"999000"
"47";"stripe";"1000";"my";"0,007273";"91303"
"47";"stripe";"1000";"ENLU";"0,052772";"257385"
"47";"stripe";"1000";"NSGA2";"0,035792";"999000"
"47";"diag";"1000";"my";"0,00039";"16973"
"47";"diag";"1000";"ENLU";"0,00066";"999"
"47";"diag";"1000";"NSGA2";"0,026772";"999000"
"48";"square";"1000";"my";"0,003461";"55613"
"48";"square";"1000";"ENLU";"0,014225";"193231"
"48";"square";"1000";"NSGA2";"0,03031";"999000"
"48";"parallel fronts";"1000";"my";"0,001626";"33438"
"48";"parallel fronts";"1000";"ENLU";"0,001828";"71057"
"48";"parallel fronts";"1000";"NSGA2";"0,024085";"999000"
"48";"circle fronts";"1000";"my";"0,004617";"109773"
"48";"circle fronts";"1000";"ENLU";"0,064911";"473011"
"48";"circle fronts";"1000";"NSGA2";"0,022677";"999000"
"48";"stripe";"1000";"my";"0,003703";"89857"
"48";"stripe";"1000";"ENLU";"0,040093";"253838"
"48";"stripe";"1000";"NSGA2";"0,02259";"999000"
"48";"diag";"1000";"my";"0,000384";"16973"
"48";"diag";"1000";"ENLU";"0,000655";"999"
"48";"diag";"1000";"NSGA2";"0,01841";"999000"
"49";"square";"1000";"my";"0,003669";"56981"
"49";"square";"1000";"ENLU";"0,012329";"192416"
"49";"square";"1000";"NSGA2";"0,022214";"999000"
"49";"parallel fronts";"1000";"my";"0,001384";"35123"
"49";"parallel fronts";"1000";"ENLU";"0,001755";"70875"
"49";"parallel fronts";"1000";"NSGA2";"0,019158";"999000"
"49";"circle fronts";"1000";"my";"0,004885";"112454"
"49";"circle fronts";"1000";"ENLU";"0,059149";"481441"
"49";"circle fronts";"1000";"NSGA2";"0,022073";"999000"
"49";"stripe";"1000";"my";"0,003357";"88956"
"49";"stripe";"1000";"ENLU";"0,038839";"242600"
"49";"stripe";"1000";"NSGA2";"0,021677";"999000"
"49";"diag";"1000";"my";"0,000389";"16973"
"49";"diag";"1000";"ENLU";"0,000387";"999"
"49";"diag";"1000";"NSGA2";"0,019081";"999000"
"50";"square";"1000";"my";"0,002313";"56387"
"50";"square";"1000";"ENLU";"0,012431";"195157"
"50";"square";"1000";"NSGA2";"0,022022";"999000"
"50";"parallel fronts";"1000";"my";"0,0011";"34422"
"50";"parallel fronts";"1000";"ENLU";"0,001703";"71614"
"50";"parallel fronts";"1000";"NSGA2";"0,017854";"999000"
"50";"circle fronts";"1000";"my";"0,005432";"118505"
"50";"circle fronts";"1000";"ENLU";"0,060817";"480713"
"50";"circle fronts";"1000";"NSGA2";"0,022561";"999000"
"50";"stripe";"1000";"my";"0,003385";"89865"
"50";"stripe";"1000";"ENLU";"0,03677";"247760"
"50";"stripe";"1000";"NSGA2";"0,022696";"999000"
"50";"diag";"1000";"my";"0,000507";"16973"
"50";"diag";"1000";"ENLU";"0,000362";"999"
"50";"diag";"1000";"NSGA2";"0,017109";"999000"
"51";"square";"1000";"my";"0,002333";"54731"
"51";"square";"1000";"ENLU";"0,01078";"177105"
"51";"square";"1000";"NSGA2";"0,023356";"999000"
"51";"parallel fronts";"1000";"my";"0,001207";"35914"
"51";"parallel fronts";"1000";"ENLU";"0,00209";"68885"
"51";"parallel fronts";"1000";"NSGA2";"0,018774";"999000"
"51";"circle fronts";"1000";"my";"0,004401";"107580"
"51";"circle fronts";"1000";"ENLU";"0,056286";"453169"
"51";"circle fronts";"1000";"NSGA2";"0,022251";"999000"
"51";"stripe";"1000";"my";"0,0037";"88433"
"51";"stripe";"1000";"ENLU";"0,037466";"251249"
"51";"stripe";"1000";"NSGA2";"0,021681";"999000"
"51";"diag";"1000";"my";"0,000484";"16973"
"51";"diag";"1000";"ENLU";"0,000397";"999"
"51";"diag";"1000";"NSGA2";"0,017279";"999000"
"52";"square";"1000";"my";"0,002497";"58476"
"52";"square";"1000";"ENLU";"0,012641";"188913"
"52";"square";"1000";"NSGA2";"0,02407";"999000"
"52";"parallel fronts";"1000";"my";"0,00128";"34293"
"52";"parallel fronts";"1000";"ENLU";"0,00157";"76206"
"52";"parallel fronts";"1000";"NSGA2";"0,021421";"999000"
"52";"circle fronts";"1000";"my";"0,004495";"104141"
"52";"circle fronts";"1000";"ENLU";"0,056594";"454271"
"52";"circle fronts";"1000";"NSGA2";"0,022752";"999000"
"52";"stripe";"1000";"my";"0,00415";"96508"
"52";"stripe";"1000";"ENLU";"0,038257";"248461"
"52";"stripe";"1000";"NSGA2";"0,025585";"999000"
"52";"diag";"1000";"my";"0,000388";"16973"
"52";"diag";"1000";"ENLU";"0,000555";"999"
"52";"diag";"1000";"NSGA2";"0,017794";"999000"
"53";"square";"1000";"my";"0,002308";"58525"
"53";"square";"1000";"ENLU";"0,012725";"220985"
"53";"square";"1000";"NSGA2";"0,022174";"999000"
"53";"parallel fronts";"1000";"my";"0,001096";"34798"
"53";"parallel fronts";"1000";"ENLU";"0,001742";"70538"
"53";"parallel fronts";"1000";"NSGA2";"0,018709";"999000"
"53";"circle fronts";"1000";"my";"0,006137";"112045"
"53";"circle fronts";"1000";"ENLU";"0,059403";"481587"
"53";"circle fronts";"1000";"NSGA2";"0,022034";"999000"
"53";"stripe";"1000";"my";"0,004005";"88845"
"53";"stripe";"1000";"ENLU";"0,037785";"249974"
"53";"stripe";"1000";"NSGA2";"0,021775";"999000"
"53";"diag";"1000";"my";"0,000344";"16973"
"53";"diag";"1000";"ENLU";"0,00037";"999"
"53";"diag";"1000";"NSGA2";"0,017232";"999000"
"54";"square";"1000";"my";"0,002606";"55124"
"54";"square";"1000";"ENLU";"0,014432";"172780"
"54";"square";"1000";"NSGA2";"0,021902";"999000"
"54";"parallel fronts";"1000";"my";"0,00107";"33381"
"54";"parallel fronts";"1000";"ENLU";"0,001975";"76359"
"54";"parallel fronts";"1000";"NSGA2";"0,01841";"999000"
"54";"circle fronts";"1000";"my";"0,004156";"110715"
"54";"circle fronts";"1000";"ENLU";"0,055713";"456728"
"54";"circle fronts";"1000";"NSGA2";"0,022962";"999000"
"54";"stripe";"1000";"my";"0,003621";"84519"
"54";"stripe";"1000";"ENLU";"0,035061";"237195"
"54";"stripe";"1000";"NSGA2";"0,021904";"999000"
"54";"diag";"1000";"my";"0,000342";"16973"
"54";"diag";"1000";"ENLU";"0,000397";"999"
"54";"diag";"1000";"NSGA2";"0,018429";"999000"
"55";"square";"1000";"my";"0,002133";"54246"
"55";"square";"1000";"ENLU";"0,011847";"188157"
"55";"square";"1000";"NSGA2";"0,022106";"999000"
"55";"parallel fronts";"1000";"my";"0,001125";"34003"
"55";"parallel fronts";"1000";"ENLU";"0,001749";"71852"
"55";"parallel fronts";"1000";"NSGA2";"0,017757";"999000"
"55";"circle fronts";"1000";"my";"0,003841";"99970"
"55";"circle fronts";"1000";"ENLU";"0,058186";"456014"
"55";"circle fronts";"1000";"NSGA2";"0,023127";"999000"
"55";"stripe";"1000";"my";"0,003835";"80324"
"55";"stripe";"1000";"ENLU";"0,04995";"234850"
"55";"stripe";"1000";"NSGA2";"0,028812";"999000"
"55";"diag";"1000";"my";"0,000402";"16973"
"55";"diag";"1000";"ENLU";"0,000396";"999"
"55";"diag";"1000";"NSGA2";"0,019272";"999000"
"56";"square";"1000";"my";"0,003389";"57054"
"56";"square";"1000";"ENLU";"0,017453";"204397"
"56";"square";"1000";"NSGA2";"0,025589";"999000"
"56";"parallel fronts";"1000";"my";"0,001071";"34551"
"56";"parallel fronts";"1000";"ENLU";"0,001783";"73984"
"56";"parallel fronts";"1000";"NSGA2";"0,02166";"999000"
"56";"circle fronts";"1000";"my";"0,0052";"112922"
"56";"circle fronts";"1000";"ENLU";"0,077177";"493287"
"56";"circle fronts";"1000";"NSGA2";"0,03211";"999000"
"56";"stripe";"1000";"my";"0,007314";"94243"
"56";"stripe";"1000";"ENLU";"0,061759";"249295"
"56";"stripe";"1000";"NSGA2";"0,045354";"999000"
"56";"diag";"1000";"my";"0,000387";"16973"
"56";"diag";"1000";"ENLU";"0,000419";"999"
"56";"diag";"1000";"NSGA2";"0,01905";"999000"
"57";"square";"1000";"my";"0,002622";"58393"
"57";"square";"1000";"ENLU";"0,018875";"207789"
"57";"square";"1000";"NSGA2";"0,027879";"999000"
"57";"parallel fronts";"1000";"my";"0,001445";"33741"
"57";"parallel fronts";"1000";"ENLU";"0,002036";"69766"
"57";"parallel fronts";"1000";"NSGA2";"0,020015";"999000"
"57";"circle fronts";"1000";"my";"0,004111";"102356"
"57";"circle fronts";"1000";"ENLU";"0,062349";"426381"
"57";"circle fronts";"1000";"NSGA2";"0,024935";"999000"
"57";"stripe";"1000";"my";"0,00447";"93095"
"57";"stripe";"1000";"ENLU";"0,044761";"252086"
"57";"stripe";"1000";"NSGA2";"0,026237";"999000"
"57";"diag";"1000";"my";"0,000765";"16973"
"57";"diag";"1000";"ENLU";"0,000653";"999"
"57";"diag";"1000";"NSGA2";"0,022744";"999000"
"58";"square";"1000";"my";"0,002275";"58392"
"58";"square";"1000";"ENLU";"0,013984";"203171"
"58";"square";"1000";"NSGA2";"0,025337";"999000"
"58";"parallel fronts";"1000";"my";"0,001081";"35078"
"58";"parallel fronts";"1000";"ENLU";"0,001999";"72295"
"58";"parallel fronts";"1000";"NSGA2";"0,020042";"999000"
"58";"circle fronts";"1000";"my";"0,005586";"102259"
"58";"circle fronts";"1000";"ENLU";"0,059201";"459899"
"58";"circle fronts";"1000";"NSGA2";"0,022255";"999000"
"58";"stripe";"1000";"my";"0,004004";"87016"
"58";"stripe";"1000";"ENLU";"0,035885";"240469"
"58";"stripe";"1000";"NSGA2";"0,021791";"999000"
"58";"diag";"1000";"my";"0,000416";"16973"
"58";"diag";"1000";"ENLU";"0,000402";"999"
"58";"diag";"1000";"NSGA2";"0,01729";"999000"
"59";"square";"1000";"my";"0,001977";"57473"
"59";"square";"1000";"ENLU";"0,012109";"205137"
"59";"square";"1000";"NSGA2";"0,022262";"999000"
"59";"parallel fronts";"1000";"my";"0,000936";"34056"
"59";"parallel fronts";"1000";"ENLU";"0,001929";"75512"
"59";"parallel fronts";"1000";"NSGA2";"0,017514";"999000"
"59";"circle fronts";"1000";"my";"0,0043";"114410"
"59";"circle fronts";"1000";"ENLU";"0,061507";"494475"
"59";"circle fronts";"1000";"NSGA2";"0,022343";"999000"
"59";"stripe";"1000";"my";"0,003884";"92485"
"59";"stripe";"1000";"ENLU";"0,040956";"249658"
"59";"stripe";"1000";"NSGA2";"0,021421";"999000"
"59";"diag";"1000";"my";"0,000347";"16973"
"59";"diag";"1000";"ENLU";"0,000355";"999"
"59";"diag";"1000";"NSGA2";"0,016878";"999000"
"60";"square";"1000";"my";"0,002349";"56010"
"60";"square";"1000";"ENLU";"0,014263";"223906"
"60";"square";"1000";"NSGA2";"0,02208";"999000"
"60";"parallel fronts";"1000";"my";"0,001097";"33214"
"60";"parallel fronts";"1000";"ENLU";"0,001634";"67442"
